simTime,e2Detector_Ai_1_0/JamLengthVehicle,e2Detector_Ai_1_0/LastStepVehicleNumber,e2Detector_Ai_1_0/LastStepHaltingNumber,e2Detector_Ai_1_0/LastStepMeanSpeed,e2Detector_Ai_1_0/LastStepOccupancy,e2Detector_Bi_1_1/JamLengthVehicle,e2Detector_Bi_1_1/LastStepVehicleNumber,e2Detector_Bi_1_1/LastStepHaltingNumber,e2Detector_Bi_1_1/LastStepMeanSpeed,e2Detector_Bi_1_1/LastStepOccupancy,e2Detector_Ci_1_2/JamLengthVehicle,e2Detector_Ci_1_2/LastStepVehicleNumber,e2Detector_Ci_1_2/LastStepHaltingNumber,e2Detector_Ci_1_2/LastStepMeanSpeed,e2Detector_Ci_1_2/LastStepOccupancy,e2Detector_Di_1_3/JamLengthVehicle,e2Detector_Di_1_3/LastStepVehicleNumber,e2Detector_Di_1_3/LastStepHaltingNumber,e2Detector_Di_1_3/LastStepMeanSpeed,e2Detector_Di_1_3/LastStepOccupancy
714.0,0,2,0,10.235382287944464,10.0,1,2,1,5.458245059363544,10.0,0,2,0,10.289459641437519,8.566981161793194,2,3,2,0.5692722766360488,15.0
714.2,0,2,0,10.279754095037744,10.0,1,2,1,5.427081420335453,10.0,0,2,0,10.31320833212718,10.0,2,3,2,0.46868573529798035,15.0
714.5,0,2,0,10.249402024446134,10.0,1,2,1,5.433936437480152,10.0,0,2,0,10.31471198652497,10.0,2,3,3,0.38929751832210885,15.0
714.8,0,2,0,10.240019225792107,10.0,1,2,1,5.461041340387892,10.0,0,2,0,10.34635049709598,10.0,2,3,3,0.2805120173676412,15.0
715.0,0,2,0,10.232501097741324,10.0,1,3,1,7.264148854364055,12.700401052594486,0,2,0,10.308726703099888,10.0,2,3,3,0.21462613534314864,15.0
715.2,0,2,0,10.22884919746416,10.0,1,3,1,7.315474978131903,14.95989043549065,0,2,0,10.252505280527558,10.0,2,3,3,0.23054665694387708,15.0
715.5,0,2,0,10.257032531516217,10.0,1,3,1,7.3968287270895985,14.859890435490627,0,2,0,10.284874625571863,10.0,3,3,3,0.26943361795817483,15.0
715.8,0,2,0,10.21117591506001,10.0,1,3,1,7.4645562575709326,14.722132083255646,0,2,0,10.300578874074443,10.0,3,3,3,0.2973935619668655,15.0
716.0,0,2,0,10.21160621452588,10.0,1,3,1,7.516623875710468,14.542274821523849,0,2,0,10.290318071744746,10.0,3,3,3,0.342846778277112,15.0
716.2,0,2,0,10.239204413018403,10.0,1,3,1,7.54178187845082,14.33638328005975,0,2,0,10.310081664240304,10.0,3,3,3,0.390391781310897,15.0
716.5,0,2,0,10.208574425360961,10.0,1,3,1,7.588460649749641,14.093547893226289,0,2,0,10.30113140465165,10.0,3,3,3,0.44379414517634214,14.851003199921195
716.8,0,2,0,10.209517570872606,10.0,1,3,1,7.638117203253128,13.8203402474943,0,2,0,10.289791769283044,10.0,2,3,2,0.564502272497574,14.501493868360512
717.0,0,2,0,10.233480284161411,10.0,1,3,1,7.683178857753717,13.519951743788338,0,2,0,10.307912814885594,10.0,2,3,2,0.6771969692315657,14.1190605626972
717.2,0,2,0,10.270882171635627,10.0,1,3,1,7.713510482683513,13.188561037114823,0,2,0,10.317051044066636,10.0,2,3,2,0.8199685834135125,13.692347030499432
717.5,0,2,0,10.220678184934641,10.0,0,3,0,7.776317461111778,12.808917615771465,0,2,0,10.319595310937974,10.0,2,3,2,0.9815449593580076,13.217043673038233
717.8,0,2,0,10.223935675583231,10.0,0,3,0,7.840502411971392,12.382284417599521,0,3,0,10.63223582448301,11.370316370242676,2,3,2,1.0940610486878672,12.706680040516174
718.0,0,2,0,9.685907357499005,10.0,0,3,0,7.916799577733156,11.91007212893436,0,3,0,10.861507468951958,14.36640974857511,2,3,2,1.2682097311800151,12.147473404749292
718.2,0,2,0,8.719761089594073,10.0,0,3,0,7.959295873077345,11.407927133425346,0,3,0,10.837159995039082,15.0,2,3,2,1.4501114196268752,11.540161849413494
718.5,0,2,0,7.75938504096943,10.0,0,3,0,7.984784002034975,10.872086324938948,0,3,0,10.841612388765688,15.0,1,3,1,1.6174215007021988,10.884057687491406
718.8,0,2,0,6.780501474581589,10.0,0,3,0,8.074070597778132,10.287230542177667,0,3,0,10.876558797671189,15.0,1,3,1,1.7605823602752102,10.191421026498517
719.0,0,2,0,5.858019285141049,10.0,0,2,0,9.364406199800259,10.0,0,3,0,10.856352435764366,15.0,1,2,1,1.5976827685420643,10.0
719.2,0,2,0,4.924470509629164,10.0,0,2,0,10.875143700397711,10.0,0,3,0,10.85387445324294,15.0,1,2,1,1.5363003192724776,10.0
719.5,0,2,0,4.0218997848204,10.0,0,2,0,10.899185699123153,10.0,0,3,0,10.858311814902201,15.0,0,2,0,1.721757049232174,10.0
719.8,0,2,1,3.0749647591101383,10.0,0,2,0,10.921623215894542,10.0,0,3,0,10.824753307623938,15.0,0,2,0,1.8518262279940885,10.0
720.0,0,2,1,2.2248867032547763,10.0,0,2,0,10.88772979296147,10.0,0,3,0,10.836788390108405,15.0,0,2,0,1.9724347608070008,10.0
720.2,0,2,1,1.849465179817824,10.0,0,2,0,10.923489921609736,10.0,0,3,0,10.846830776985442,15.0,0,2,0,2.134012457125273,10.0
720.5,0,2,1,1.5815316220733453,10.0,0,2,0,10.898387551027085,10.0,0,3,0,10.829354467397716,15.0,0,2,0,2.321424302414444,10.0
720.8,1,2,1,1.3137546657830563,10.0,0,2,0,10.742933643420454,10.0,0,3,0,10.464178502192402,15.0,0,2,0,2.473246529432864,10.0
721.0,1,2,1,1.0873133083962463,10.0,0,2,0,10.36315121313142,10.0,0,3,0,9.820751373744153,15.0,0,2,0,2.6314751873280975,10.0
721.2,1,2,1,0.8521760236248289,10.0,0,2,0,9.917259222215783,10.0,0,3,0,9.190722797186487,15.0,0,2,0,2.8105986326955383,10.0
721.5,1,2,1,0.7062340360887353,10.0,0,2,0,9.55683848672763,10.0,0,3,0,8.57368605314457,15.0,0,2,0,2.9516516943717503,9.46043988462037
721.8,1,2,2,0.5479901024742408,10.0,0,2,0,8.970788201203789,10.0,0,3,0,7.932251946525793,15.0,0,2,0,3.11477287460809,8.566970604224366
722.0,1,2,2,0.4126506570484532,10.0,0,2,0,8.090819820261345,10.0,0,3,0,7.298376543673633,15.0,0,2,0,3.249847330294935,7.6478236923822465
722.2,1,2,2,0.31890235593384086,10.0,0,2,0,7.145411961865645,10.0,0,3,0,6.714227641579931,15.0,0,2,0,3.35724956525016,6.702505946368774
722.5,1,2,2,0.24273069028358668,10.0,0,2,0,6.829924466011612,10.0,0,3,1,5.893647191784157,15.0,0,2,0,3.4798680693981368,5.727813811912881
722.8,2,2,2,0.18740511595594095,10.0,0,2,0,6.9315723928300415,10.0,0,3,1,5.075402609539704,15.0,0,1,0,3.548520114920932,5.0
723.0,2,2,2,0.12798972053829313,10.0,0,2,0,7.010923718063571,8.548859755232172,0,3,1,4.600320732661717,15.0,0,1,0,3.3500783922834594,5.0
723.2,2,2,2,0.11027546323078559,10.0,0,2,0,7.117528125192921,6.843932452679553,0,3,1,4.187538270540907,15.0,0,1,0,3.482718662776453,5.0
723.5,2,2,2,0.07580471934859413,10.0,0,2,0,7.214126855995269,5.094288523273008,1,3,1,3.7914067480837375,15.0,0,1,0,3.6583986867670246,5.0
723.8,2,2,2,0.06012491997075918,10.0,0,1,0,7.444107932520488,5.0,1,3,1,3.41158517776419,15.0,0,1,0,3.858398686767025,5.0
724.0,2,2,2,0.04475788132005061,10.0,0,1,0,7.526823580928115,5.0,1,3,1,3.0116892195410223,15.0,0,1,0,4.058398686767025,5.0
724.2,2,2,2,0.0365414059064692,10.0,0,1,0,7.391606916504769,5.0,1,3,2,2.717403910388198,15.0,0,1,0,4.258398686767025,5.0
724.5,2,2,2,0.026089245134012458,10.0,0,1,0,6.32089774532369,5.0,1,3,2,2.4170785671476533,15.0,0,1,0,4.373825042437232,4.580174760392197
724.8,2,2,2,0.022067798012394255,10.0,0,1,0,6.5208977453236905,5.0,1,3,2,2.1138951576981313,15.0,0,1,0,4.510471352910093,3.45255692216466
725.0,2,2,2,0.015985019356867466,10.0,0,1,0,6.720897745323691,5.0,1,3,2,1.890061885517366,15.0,0,1,0,4.632690960423491,2.2943841820588204
725.2,2,2,2,0.012133566755631773,10.0,0,1,0,6.90587965953755,3.693079142152214,2,3,2,1.6500881680902229,15.0,0,1,0,4.797460414654045,1.0950190783952962
725.5,2,2,2,0.01020795190185725,10.0,0,1,0,7.076684259768899,1.923908077210001,2,3,2,1.404218998954114,15.0,0,0,0,4.910384247613541,0.0
725.8,2,2,2,0.007109494919809471,10.0,0,1,0,7.230818155437101,0.11620353835070317,2,3,2,1.2345050832532565,15.0,0,0,0,-1.0,0.0
726.0,2,2,2,0.005733670647923541,10.0,0,0,0,7.392349549924348,0.0,2,3,2,1.0080597328442995,15.0,0,0,0,-1.0,0.0
726.2,2,2,2,0.0040952470430351915,10.0,0,0,0,-1.0,0.0,2,3,2,0.8579172806331763,15.0,0,0,0,-1.0,0.0
726.5,2,2,2,0.003274246460528139,10.0,0,0,0,-1.0,0.0,2,3,2,0.7099150587931012,15.0,0,0,0,-1.0,0.0
726.8,2,2,2,0.0027603702698187314,10.0,0,0,0,-1.0,0.0,2,3,2,0.5853057105383995,15.0,0,0,0,-1.0,0.0
727.0,2,2,2,0.0018690901348792667,10.0,0,0,0,-1.0,0.0,2,3,3,0.46010888394640054,15.0,0,0,0,-1.0,0.0
727.2,2,2,2,0.0016230783473375342,10.0,0,0,0,-1.0,0.0,2,3,3,0.3603229670082355,15.0,0,0,0,-1.0,0.0
727.5,2,2,2,0.001258070977684595,10.0,0,0,0,-1.0,0.0,2,3,3,0.3036997398768561,15.0,0,0,0,-1.0,0.0
727.8,2,2,2,0.0008986354533634672,10.0,0,0,0,-1.0,0.0,2,3,3,0.23098681204455226,15.0,0,0,0,-1.0,0.0
728.0,2,2,2,0.0007220054653856873,10.0,0,0,0,-1.0,0.0,3,3,3,0.1759101432145869,15.0,0,0,0,-1.0,0.0
728.2,2,2,2,0.0005289667809781802,10.0,0,0,0,-1.0,0.0,3,3,3,0.13104947664401842,15.0,0,0,0,-1.0,0.0
728.5,2,2,2,0.00040600027020823773,10.0,0,0,0,-1.0,0.0,3,3,3,0.10655983447706467,15.0,0,0,0,-1.0,0.0
728.8,2,2,2,0.00030129814475455624,10.0,0,0,0,-1.0,0.0,3,3,3,0.07812024480674142,15.0,0,0,0,-1.0,0.0
729.0,2,2,2,0.00020878231937109974,10.0,0,0,0,-1.0,0.0,3,3,3,0.05997525646990932,15.0,0,0,0,-1.0,0.0
729.2,2,2,2,0.00016808044091874255,10.0,0,0,0,-1.0,0.0,3,3,3,0.043558515809299314,15.0,0,0,0,-1.0,0.0
729.5,2,2,2,0.000134740606428665,10.0,0,0,0,-1.0,0.0,3,3,3,0.03411617052175157,15.0,0,0,0,-1.0,0.0
729.8,2,2,2,9.991588267497263e-05,10.0,0,0,0,-1.0,0.0,3,3,3,0.028002773707690373,15.0,0,0,0,-1.0,0.0
730.0,2,2,2,7.881163103886236e-05,10.0,0,0,0,-1.0,0.0,3,3,3,0.02133774623119264,15.0,0,0,0,-1.0,0.0
730.2,2,2,2,5.9007111968479165e-05,10.0,0,0,0,-1.0,0.0,3,3,3,0.01709623923304675,15.0,0,0,0,-1.0,0.0
730.5,2,2,2,4.3951332248334666e-05,10.0,0,0,0,-1.0,0.0,3,3,3,0.01285702126426967,15.0,0,0,0,-1.0,0.0
730.8,2,2,2,3.2669667433341995e-05,10.0,0,0,0,-1.0,0.0,3,3,3,0.010103979856806814,15.0,0,0,0,-1.0,0.0
731.0,2,2,2,2.3981415618483985e-05,10.0,0,0,0,-1.0,0.0,3,3,3,0.008299978977533177,15.0,0,0,0,-1.0,0.0
731.2,2,2,2,1.7652550430244952e-05,10.0,0,0,0,-1.0,0.0,3,3,3,0.006516008580086947,15.0,0,0,0,-1.0,0.0
731.5,2,2,2,1.430146842352538e-05,10.0,0,0,0,-1.0,0.0,3,3,3,0.00456611512734314,15.0,0,0,0,-1.0,0.0
731.8,2,2,2,0.0,10.0,0,0,0,-1.0,0.0,3,3,3,0.003910786964893901,15.0,0,0,0,-1.0,0.0
732.0,2,2,2,0.0,10.0,0,0,0,-1.0,0.0,3,3,3,0.002892773018387735,15.0,0,0,0,-1.0,0.0
732.2,2,2,2,0.0,10.0,0,0,0,-1.0,0.0,3,3,3,0.002280696674677635,15.0,0,0,0,-1.0,0.0
732.5,2,2,2,0.0,10.0,0,0,0,-1.0,0.0,3,3,3,0.0016774074598944891,15.0,0,0,0,-1.0,0.0
732.8,2,2,2,0.0,10.0,0,0,0,-1.0,0.0,3,3,3,0.001246437687707728,15.0,0,0,0,-1.0,0.0
733.0,2,2,2,0.0,10.0,0,0,0,-1.0,0.0,3,3,3,0.0010148170690226727,15.0,0,0,0,-1.0,0.0
733.2,2,2,2,0.0,10.0,0,0,0,-1.0,0.0,3,3,3,0.0007056188818402182,15.0,0,0,0,-1.0,0.0
733.5,2,2,2,0.0,10.0,0,0,0,-1.0,0.0,3,3,3,0.0005776918689126765,15.0,0,0,0,-1.0,0.0
733.8,2,3,2,0.4692131242145903,10.243787237247943,0,0,0,-1.0,0.0,3,3,3,0.00045506776988145234,15.0,0,0,0,-1.0,0.0
734.0,2,3,2,4.1631872937502346,13.366177707560608,0,0,0,-1.0,0.0,3,3,3,0.00036347993387760973,15.0,0,0,0,-1.0,0.0
734.2,2,3,2,4.161661300330112,15.0,0,0,0,-1.0,0.0,3,3,3,0.00027680732213723264,15.0,0,0,0,-1.0,0.0
734.5,2,3,2,4.170813827995832,15.0,0,0,0,-1.0,0.0,3,3,3,0.0002070980510663678,15.0,0,0,0,-1.0,0.0
734.8,2,3,2,4.156994165149517,15.0,0,0,0,-1.0,0.0,3,3,3,0.00015034529888820742,15.0,0,0,0,-1.0,0.0
735.0,2,3,2,4.157805348982413,15.0,0,0,0,-1.0,0.0,3,3,3,0.0001261406857147839,15.0,0,0,0,-1.0,0.0
735.2,2,3,2,4.250622899088388,15.0,0,0,0,-1.0,0.0,3,3,3,0.06675330775096108,15.0,0,0,0,-1.0,0.0
735.5,2,3,2,4.3196116353418175,15.0,0,0,0,-1.0,0.0,3,3,3,0.14983171839228096,15.0,0,0,0,-1.0,0.0
735.8,2,3,2,4.367449920875951,15.0,0,0,0,-1.0,0.0,3,3,3,0.20374894046717848,15.0,0,0,0,-1.0,0.0
736.0,2,3,2,4.430254816693875,15.0,0,0,0,-1.0,0.0,3,3,3,0.2698731437084569,15.0,0,0,0,-1.0,0.0
736.2,2,3,2,4.509174930152173,15.0,0,0,0,-1.0,0.0,3,3,3,0.33556446378175525,15.0,0,0,0,-1.0,0.0
736.5,2,3,2,4.554235827258478,14.851002150807858,0,0,0,-1.0,0.0,3,3,3,0.4018295418062581,14.851005080917389,0,0,0,-1.0,0.0
736.8,2,3,2,4.6995261733102,14.509544468902845,0,0,0,-1.0,0.0,3,3,3,0.5166895346330654,14.51362378580262,0,0,0,-1.0,0.0
737.0,1,3,1,4.777837228266351,14.133180694956197,0,0,0,-1.0,0.0,2,3,2,0.637843843611977,14.146404830079973,0,0,0,-1.0,0.0
737.2,1,3,1,4.881886930649116,13.729787852992386,0,0,0,-1.0,0.0,2,3,2,0.7347464065390953,13.734288494165526,0,0,0,-1.0,0.0
737.5,1,3,1,4.9583017502442415,13.292607061453282,0,0,0,-1.0,0.0,2,3,2,0.8571014296994476,13.278640005224132,0,0,0,-1.0,0.0
737.8,1,3,1,5.071818877469107,12.813311184668066,0,0,0,-1.0,0.0,2,3,2,0.9548541122148677,12.783749745325167,0,0,0,-1.0,0.0
738.0,1,3,1,5.153786170466783,12.302915580517265,0,0,0,-1.0,0.0,2,3,2,1.0662638390702128,12.241146086021331,0,0,0,-1.0,0.0
738.2,1,3,1,5.240219776564878,11.764057369098396,0,1,0,13.118674323922024,1.714056055239439,2,3,2,1.2303526605686572,11.672957303065346,0,0,0,-1.0,0.0
738.5,1,3,1,5.342623072218129,11.185962431760345,0,1,0,13.132219317769632,4.997110884681831,1,3,1,1.4105984941779466,11.05858017336459,0,0,0,-1.0,0.0
738.8,1,3,1,5.19536836111876,10.569375929084003,0,1,0,13.123684211079963,5.0,1,3,1,1.5643797989676063,10.414486056605824,0,0,0,-1.0,0.0
739.0,0,2,0,5.167263210878878,10.0,0,1,0,13.161451823757961,5.0,1,2,1,1.577353644431904,10.0,0,0,0,-1.0,0.0
739.2,0,2,0,6.047003067056952,10.0,0,1,0,13.155654584714211,5.0,1,2,1,1.3694458729556724,10.0,0,0,0,-1.0,0.0
739.5,0,2,0,5.790363721165986,10.0,0,1,0,13.124991121706554,5.0,1,2,1,1.5186796471911448,10.0,0,0,0,-1.0,0.0
739.8,0,2,0,5.519977122706014,10.0,0,1,0,13.117351682162845,5.0,1,2,1,1.6862674968402798,10.0,0,0,0,-1.0,0.0
740.0,0,2,0,5.310859928264742,10.0,0,1,0,13.15429658478126,5.0,1,2,1,1.8551123565264942,10.0,0,0,0,-1.0,0.0
740.2,0,2,0,5.11448244203656,10.0,0,1,0,13.192907860716804,5.0,0,2,0,2.032453144443404,10.0,0,0,0,-1.0,0.0
740.5,0,2,0,4.980374520149509,10.0,0,1,0,13.15438743755687,5.0,0,2,0,2.211920987741739,10.0,0,0,0,-1.0,0.0
740.8,0,2,0,4.8542832940006715,10.0,0,1,0,13.169067634460516,5.0,0,2,0,2.3628538988499868,10.0,0,1,0,11.45422100514639,0.03957429961053549
741.0,0,2,0,4.7675713880012385,10.0,0,1,0,13.144452043045312,5.0,0,2,0,2.5414649748561873,10.0,0,1,0,11.482458653431385,2.910188962968391
741.2,0,2,0,4.670144238959137,10.0,0,1,0,13.142400459344499,5.0,0,2,0,2.7144305634281567,10.0,0,1,0,11.457100192657672,5.0
741.5,0,2,0,4.6582193847594136,9.896029424189635,0,1,0,13.173219659533352,5.0,0,3,0,5.323530918928044,11.763038799059814,0,1,0,11.393529072254896,5.0
741.8,0,2,0,4.615433076138227,9.010991594185896,0,1,0,13.125678542959504,5.0,0,3,0,5.587010051047241,13.394995366268859,0,1,0,11.408462079791352,5.0
742.0,0,2,0,4.597555132536239,8.076899416569006,0,1,0,13.100098714702764,5.0,0,3,0,5.655896972920247,12.430296652463937,0,1,0,11.462253411407582,5.0
742.2,0,2,0,4.607646020577705,7.103892994795785,0,1,0,13.159021426811815,5.0,0,3,0,5.764356445848134,11.419055983977273,0,1,0,11.40757333039306,5.0
742.5,0,2,0,4.610137516793806,6.0855892586853315,0,1,0,13.143984784353524,5.0,0,3,0,5.889937114010377,10.36178047127089,0,1,0,11.43149323564954,5.0
742.8,0,2,0,4.665611998249366,5.031739959325307,0,1,0,13.170070179556497,5.0,0,2,0,6.445601049307489,10.0,0,1,0,11.403301136116497,5.0
743.0,0,1,0,5.000317571629886,5.0,0,1,0,13.120881977728569,5.0,0,2,0,6.852203070159497,10.0,0,1,0,11.460338249793276,5.0
743.2,0,1,0,4.987083864265926,5.0,0,1,0,13.147583824982867,5.0,0,2,0,6.926262551135345,10.0,0,1,0,11.460390224996953,5.0
743.5,0,1,0,4.951532182431424,5.0,0,1,0,13.125672306427733,5.0,0,2,0,7.003434464856012,10.0,0,1,0,11.469679809981026,5.0
743.8,0,1,0,5.0476897750501655,5.0,0,1,0,13.16245106515009,5.0,0,2,0,7.0655670293457415,10.0,0,1,0,11.430494643994606,5.0
744.0,0,1,0,5.107831007949831,5.0,0,1,0,13.109421504340135,5.0,0,2,0,7.162028636884837,10.0,0,1,0,11.40602141987998,5.0
744.2,0,1,0,5.130766637548513,5.0,0,1,0,13.186733719571494,5.0,0,2,0,7.249902783866468,10.0,0,1,0,11.407095226729288,5.0
744.5,0,2,0,5.563230155040004,4.85145734823476,0,1,0,12.313625733158196,5.0,0,2,0,7.326802056372593,10.0,0,1,0,11.468097090316004,5.0
744.8,0,2,0,8.180141818204087,6.348359383168373,0,1,0,11.23269546415155,5.0,0,2,0,7.425674960188529,10.0,0,1,0,11.430548645942471,5.0
745.0,0,2,0,8.205465378494338,7.024090419200775,0,2,0,10.2763563778405,5.312468929723025,0,2,0,7.538972338285724,10.0,0,1,0,11.411670565153472,5.0
745.2,0,2,0,8.230448709786346,5.693263454986834,0,2,0,10.422214718900907,8.277902423135572,0,2,0,7.619270434052646,8.951363740923512,0,1,0,11.394422805393114,5.0
745.5,0,1,0,9.312395136860257,5.0,0,2,0,9.879715407348215,10.0,0,2,0,7.701337431507612,7.786014700258079,0,1,0,11.406618021116591,5.0
745.8,0,1,0,11.232994230776095,5.0,0,2,0,9.305983535130018,10.0,0,2,0,7.806303598716816,6.572091672860779,0,1,0,11.433939421493559,5.0
746.0,0,1,0,11.230951342158951,5.0,0,2,0,8.763637124944454,10.0,0,2,0,7.892855147024578,5.317973536914906,0,1,0,11.396195742641575,5.0
746.2,0,1,0,11.19316773033701,5.0,0,2,0,8.156813461752119,10.0,0,1,0,9.618143079391995,5.0,0,1,0,11.465387893598527,5.0
746.5,0,1,0,11.214767701444217,5.0,0,2,0,7.635442274063336,10.0,0,1,0,10.7227411132399,5.0,0,1,0,11.398214372727088,5.0
746.8,0,1,0,11.187852454939858,5.0,0,2,0,7.058997534762113,10.0,0,1,0,10.770370687227697,5.0,0,1,0,11.408892798111774,5.0
747.0,0,1,0,11.19182045523543,5.0,0,2,1,6.4880930878682745,10.0,0,1,0,10.69300941276364,5.0,0,1,0,11.413030453296377,5.0
747.2,0,1,0,11.22130231758114,5.0,0,2,1,5.929816336876145,10.0,0,1,0,10.743394412691705,5.0,0,1,0,11.438488221461885,5.0
747.5,0,1,0,11.14816596003715,5.0,0,2,1,5.956507450683139,10.0,0,1,0,10.693892092895695,5.0,0,1,0,11.438081879322416,5.0
747.8,0,1,0,11.195344356549905,5.0,0,2,1,5.913384859133512,10.0,0,1,0,10.674565557679161,5.0,0,1,0,11.433125582234933,5.0
748.0,0,1,0,11.156030559875072,5.0,1,2,1,5.926487265839242,10.0,0,1,0,10.70836225297302,5.0,0,1,0,11.414298512730747,5.0
748.2,0,1,0,11.158114847294055,5.0,1,2,1,5.947510296360124,10.0,0,1,0,10.680101868682542,5.0,0,1,0,11.461172501337714,5.0
748.5,0,1,0,11.172203079480678,5.0,1,2,1,5.913421564954334,10.0,0,2,0,10.425161782991996,6.403572490598208,0,1,0,10.390986529715828,5.0
748.8,0,1,0,11.191141414488666,5.0,1,2,1,5.944526784643531,10.0,0,2,0,10.285689342315308,8.876636524755668,0,1,0,9.265986529715828,5.0
749.0,0,1,0,11.134793779402973,5.0,1,2,1,5.914923654901795,10.0,0,2,0,10.27978474764619,10.0,0,1,0,8.140986529715828,5.0
749.2,0,1,0,11.168925369563514,5.0,1,2,1,5.942465797576588,10.0,0,2,0,10.285190200994258,10.0,0,1,0,7.015986529715828,5.0
749.5,0,1,0,11.22114238770213,5.0,1,2,1,5.956216829058249,10.0,0,2,0,10.299703734451906,10.0,0,2,0,7.292427780735845,6.172929709126379
749.8,0,1,0,11.146491555459798,5.0,1,2,1,5.942227443794255,10.0,0,2,0,9.784908279465098,10.0,0,2,0,7.6139393685299455,8.788402760962413
750.0,0,1,0,11.198933398174123,5.0,1,2,1,5.950382566833869,10.0,0,2,0,9.242232051331602,10.0,0,2,0,7.0179883090809465,10.0
750.2,0,1,0,11.14046658590436,5.0,1,2,1,5.948277367777191,10.0,0,2,0,8.684436985119763,10.0,0,2,0,6.464875760596014,10.0
750.5,0,1,0,11.166913505140693,5.0,1,2,1,5.952260247208178,10.0,0,2,0,8.105302174671605,10.0,0,2,0,5.903493613624714,10.0
750.8,0,1,0,11.231402105265298,5.0,1,2,1,5.893316686630453,10.0,0,3,0,9.004347474683849,12.36018111456815,0,2,1,5.3866607276950775,10.0
751.0,0,1,0,11.174565209830181,5.0,1,2,1,5.4588122873054,10.0,0,3,0,9.123455444549867,15.0,0,2,1,5.229940262460402,10.0
751.2,0,1,0,11.133818320077845,5.0,1,2,1,5.03723286288407,10.0,0,3,0,9.181683490376024,13.753873600669465,0,2,1,5.196310250516963,10.0
751.5,0,1,0,11.179237283100374,5.0,1,2,1,4.6077899452247,10.0,0,3,0,9.224696844557334,12.000662364759933,0,2,1,5.238988818719517,10.0
751.8,0,1,0,11.183906810693443,5.0,1,2,1,4.24142220064225,10.0,0,3,0,9.280521463149883,10.203892461256089,1,2,1,5.195443648986984,10.0
752.0,0,1,0,11.2113157763239,5.0,1,2,1,3.842119500280087,10.0,0,2,0,10.176087231640242,10.0,1,2,1,5.237615693828556,10.0
752.2,0,1,0,11.152820046604612,5.0,1,2,1,3.4463624118417853,10.0,0,2,0,10.29168584216869,10.0,1,2,1,5.227622755724005,10.0
752.5,0,1,0,10.248315515738614,5.0,1,2,1,3.0588853358334442,10.0,0,2,0,10.229134455247618,10.0,1,2,1,5.230138194318861,10.0
752.8,0,1,0,9.138909215094124,5.0,1,2,1,2.733530230389411,10.0,0,2,0,10.206578271600232,10.0,1,2,1,5.204849762099329,10.0
753.0,0,1,0,8.023079991292274,5.0,1,2,1,2.396027780319826,10.0,0,2,0,10.198353226854977,10.0,1,2,1,5.227009429633617,10.0
753.2,0,1,0,6.95498122032553,5.0,1,2,1,2.0790409671364802,10.0,0,2,0,10.194195067837914,10.0,1,2,1,5.224272594894282,10.0
753.5,0,1,0,5.82998122032553,5.0,1,2,1,1.742658882031758,10.0,0,2,0,10.144372273841515,10.0,1,2,1,5.205945754565764,10.0
753.8,0,1,0,6.0299812203255305,5.0,1,2,1,1.4903214573263386,10.0,0,2,0,10.083831378784634,10.0,1,2,1,5.212405965444631,10.0
754.0,0,1,0,6.229981220325531,5.0,1,2,1,1.242506829428737,10.0,0,2,0,10.068701827629672,10.0,1,3,1,6.999191938629054,11.796669724238086
754.2,0,1,0,6.356377652937622,3.418866501292655,1,2,1,1.0317395931303188,10.0,0,2,0,10.092785067364115,10.0,1,3,1,8.144151071468368,15.0
754.5,0,1,0,6.514555452319869,1.7902276382126843,1,2,1,0.8049036201640225,10.0,0,2,0,10.055071772217905,10.0,1,3,1,8.13985348220604,15.0
754.8,0,1,0,6.655944573807606,0.12624149476079083,1,2,2,0.6683259387219229,10.0,0,2,0,10.051984117353548,10.0,1,3,1,8.130277722252842,15.0
755.0,0,0,0,6.759138947933056,0.0,1,2,2,0.5127988286529668,10.0,0,2,0,10.048196441138758,10.0,1,3,1,8.147437497936188,15.0
755.2,0,0,0,-1.0,0.0,1,2,2,0.4038577208571776,10.0,0,2,0,10.021526210423321,10.0,1,3,1,8.137961580466168,15.0
755.5,0,0,0,-1.0,0.0,1,2,2,0.2706524184754096,10.0,0,2,0,9.972074015164171,10.0,1,3,1,8.123198818781724,15.0
755.8,0,0,0,-1.0,0.0,2,2,2,0.23009760565557963,10.0,0,3,0,10.188791190761812,12.25184095738689,1,3,1,8.144109234712085,15.0
756.0,0,0,0,-1.0,0.0,2,2,2,0.17840063454155103,10.0,0,3,0,10.263714232128917,14.928298998115338,1,3,1,8.136700228727422,15.0
756.2,0,0,0,-1.0,0.0,2,3,2,3.6403102530111875,12.636897989012141,0,3,0,10.2049598544779,15.0,1,3,1,8.128956819940358,15.0
756.5,0,0,0,-1.0,0.0,2,3,2,3.660850788451311,15.0,0,3,0,10.198057564560267,15.0,1,3,1,8.002654720455332,15.0
756.8,0,0,0,-1.0,0.0,2,3,2,3.6558902234836723,15.0,0,3,0,10.196645809980383,15.0,1,3,1,7.719941095183718,15.0
757.0,0,0,0,-1.0,0.0,2,3,2,3.6527754729738295,15.0,0,3,0,10.178619339396368,15.0,1,3,1,7.459619535842293,15.0
757.2,0,0,0,-1.0,0.0,2,3,2,3.6338124344309093,15.0,0,3,0,10.160969370232175,15.0,1,3,1,7.172632161830269,15.0
