simTime,e2Detector_Ai_1_0/JamLengthVehicle,e2Detector_Ai_1_0/LastStepVehicleNumber,e2Detector_Ai_1_0/LastStepHaltingNumber,e2Detector_Ai_1_0/LastStepMeanSpeed,e2Detector_Ai_1_0/LastStepOccupancy,e2Detector_Bi_1_1/JamLengthVehicle,e2Detector_Bi_1_1/LastStepVehicleNumber,e2Detector_Bi_1_1/LastStepHaltingNumber,e2Detector_Bi_1_1/LastStepMeanSpeed,e2Detector_Bi_1_1/LastStepOccupancy,e2Detector_Ci_1_2/JamLengthVehicle,e2Detector_Ci_1_2/LastStepVehicleNumber,e2Detector_Ci_1_2/LastStepHaltingNumber,e2Detector_Ci_1_2/LastStepMeanSpeed,e2Detector_Ci_1_2/LastStepOccupancy,e2Detector_Di_1_3/JamLengthVehicle,e2Detector_Di_1_3/LastStepVehicleNumber,e2Detector_Di_1_3/LastStepHaltingNumber,e2Detector_Di_1_3/LastStepMeanSpeed,e2Detector_Di_1_3/LastStepOccupancy
374.2,0,0,0,-1.0,0.0,4,4,4,0.0,20.0,1,3,1,4.38678198069433,15.0,2,3,2,3.892461295578363,15.0
374.5,0,0,0,-1.0,0.0,4,4,4,0.0,20.0,1,3,2,4.031448049571894,15.0,2,3,2,3.8923949580132944,15.0
374.8,0,0,0,-1.0,0.0,4,4,4,0.0,20.0,1,3,2,3.7043518819228693,15.0,2,3,2,3.9145543239362977,15.0
375.0,0,0,0,-1.0,0.0,4,4,4,0.0,20.0,1,3,2,3.351501862410322,15.0,2,3,2,3.898911263425427,15.0
375.2,0,0,0,-1.0,0.0,4,4,4,0.05,20.0,1,3,2,3.028653285782861,15.0,2,3,2,3.9703664625985695,15.0
375.5,0,0,0,-1.0,0.0,4,4,4,0.11136698194793897,20.0,2,3,2,2.787097981353842,15.0,2,3,2,4.036032605459796,15.0
375.8,0,0,0,-1.0,0.0,4,4,4,0.15253807106996845,20.0,2,3,2,2.4872672130220543,15.0,2,3,2,4.104444700948274,15.0
376.0,0,0,0,-1.0,0.0,4,4,4,0.20263094090448097,20.0,2,3,2,2.2380345734513125,15.0,2,3,2,4.156996818596188,15.0
376.2,0,0,0,-1.0,0.0,4,4,4,0.25242617868549794,20.0,2,3,2,1.9929561964214983,15.0,2,3,2,4.240221934939425,15.0
376.5,0,0,0,-1.0,0.0,4,4,4,0.30239001219591755,19.851001056805387,2,3,2,1.722149795289507,15.0,2,3,2,4.305984740319352,14.851001818333998
376.8,0,0,0,-1.0,0.0,4,4,4,0.3809676681196101,19.519020628013095,2,3,2,1.5336805924924777,15.0,2,3,2,4.4082282413487945,14.523695449817694
377.0,0,0,0,-1.0,0.0,3,4,3,0.46390486992940566,19.154212761813653,2,3,2,1.3133402743568483,15.0,1,4,1,6.505141344803664,17.14595701190308
377.2,0,0,0,-1.0,0.0,3,4,3,0.5222439306059672,18.76275200746386,2,3,2,1.1069923082917803,15.0,1,4,1,6.719127404428866,18.760667505925767
377.5,0,0,0,-1.0,0.0,3,4,3,0.5930148475122526,18.333891561823123,2,3,2,0.9418209284961314,15.0,1,4,1,6.795955488470621,18.3250457794187
377.8,0,0,0,-1.0,0.0,3,4,3,0.6635334756011241,17.873846353192505,2,3,2,0.7654102760588479,15.0,1,4,1,6.863323191961511,17.853371169698903
378.0,0,0,0,-1.0,0.0,3,4,3,0.7342600100453812,17.387002361342468,2,3,2,0.6452822792905799,15.0,1,4,1,6.955467059167107,17.340896917752957
378.2,0,0,0,-1.0,0.0,3,4,3,0.8547150543125028,16.871282903289114,2,3,2,0.5063167409011624,15.0,1,4,1,7.032464320871052,16.78152701112117
378.5,0,0,0,-1.0,0.0,3,4,3,0.9943076429021614,16.316252891280612,2,3,3,0.4011165546309408,15.0,1,4,1,7.081209488498983,16.1850667291568
378.8,0,0,0,-1.0,0.0,2,4,2,1.0918288354365364,15.731208610235626,2,3,3,0.3191906180404016,15.0,1,4,1,7.145261978632309,15.552046815126912
379.0,0,0,0,-1.0,0.0,2,4,2,1.2074475731322534,15.104056828851014,2,3,3,0.24037790199495782,15.0,0,3,0,7.4348247300538155,15.0
379.2,0,0,0,-1.0,0.0,2,4,2,1.5171463590684549,15.475963869303996,2,3,3,0.19078438766776237,15.0,0,3,0,8.643887652665784,15.0
379.5,0,0,0,-1.0,0.0,2,4,2,4.077133199333352,18.799240253143523,3,3,3,0.1395706244008553,15.0,0,3,0,8.486836414322141,15.0
379.8,0,0,0,-1.0,0.0,2,4,2,4.200459384009614,20.0,3,3,3,0.10704805809436589,15.0,0,3,0,8.28060555149989,15.0
380.0,0,0,0,-1.0,0.0,2,4,2,4.330565418101881,20.0,3,3,3,0.08470938925445458,15.0,0,3,0,8.130607741623669,15.0
380.2,0,0,0,-1.0,0.0,1,4,1,4.4415319731653256,20.0,3,3,3,0.06943518730691607,15.0,0,3,0,7.992211672865957,15.0
380.5,0,0,0,-1.0,0.0,1,4,1,4.5642162667828075,20.0,3,3,3,0.04920272816325625,15.0,0,3,0,7.738888733723313,15.0
380.8,0,0,0,-1.0,0.0,1,4,1,4.6772701573566,20.0,3,3,3,0.040954142893657515,15.0,0,3,0,7.42868336574054,15.0
381.0,0,0,0,-1.0,0.0,1,4,1,4.7195151972206455,20.0,3,3,3,0.03140091319917069,15.0,0,3,0,7.1558469040649895,15.0
381.2,0,0,0,-1.0,0.0,1,4,1,4.506661204330202,20.0,3,4,3,0.7530442604114225,15.580541677959445,0,3,0,6.564777998387818,15.0
381.5,0,0,0,-1.0,0.0,1,4,2,4.30879338799191,20.0,3,4,3,3.2677215973347393,18.836226201111174,0,3,1,5.7967340027494645,15.0
381.8,0,0,0,-1.0,0.0,1,4,2,4.254898104420725,20.0,3,4,3,3.2689133888085777,20.0,0,3,1,5.085370225619337,15.0
382.0,0,0,0,-1.0,0.0,0,4,1,4.198649223899315,20.0,3,4,3,3.2781032433004964,20.0,0,3,1,4.638146321774937,15.0
382.2,0,0,0,-1.0,0.0,0,4,1,4.133739667326918,20.0,3,4,3,3.27625724656499,20.0,0,3,1,4.181589335046653,15.0
382.5,0,0,0,-1.0,0.0,1,4,2,4.0579355270144974,20.0,3,4,3,3.272656644995528,20.0,1,3,1,3.8144628477496973,15.0
382.8,0,0,0,-1.0,0.0,1,4,2,3.8686204314381953,20.0,3,4,3,3.257869097366019,20.0,1,3,1,3.4289557245320577,15.0
383.0,0,0,0,-1.0,0.0,1,4,2,3.6252995954054525,20.0,3,4,3,3.274985295432673,20.0,1,3,1,3.0667181245418185,15.0
383.2,0,0,0,-1.0,0.0,1,4,2,3.443597439046668,20.0,3,4,3,3.2738764747450455,20.0,1,3,1,2.7448187446580214,15.0
383.5,0,0,0,-1.0,0.0,2,4,2,3.2765245625284627,20.0,3,4,3,3.2675894934002514,20.0,1,3,1,2.431075422197813,15.0
383.8,0,0,0,-1.0,0.0,2,4,2,3.000861543079659,20.0,3,4,3,3.2640877611304373,20.0,1,3,2,2.150092537876437,15.0
384.0,0,0,0,-1.0,0.0,2,4,2,2.740747995606969,20.0,3,4,3,3.255690614464443,20.0,1,3,2,1.9038959485101248,15.0
384.2,0,0,0,-1.0,0.0,2,4,3,2.473483045875451,20.0,3,4,3,3.2597293259969162,20.0,1,3,2,1.6109203800975849,15.0
384.5,0,0,0,-1.0,0.0,2,4,3,2.2284619142648117,20.0,3,4,3,3.2617796970747346,20.0,1,3,2,1.4052380574494603,15.0
384.8,0,0,0,-1.0,0.0,2,4,3,1.9913175265630687,20.0,3,4,3,3.2517688385476715,20.0,2,3,2,1.2085091794771523,15.0
385.0,0,0,0,-1.0,0.0,2,4,3,1.7830197311121339,20.0,3,4,3,3.2496807466183326,20.0,2,3,2,1.0150683309803132,15.0
385.2,0,0,0,-1.0,0.0,3,4,3,1.6132659681112602,20.0,3,4,3,3.071419495073543,20.0,2,3,2,0.8486794074615777,15.0
385.5,0,0,0,-1.0,0.0,3,4,3,1.4022866775585985,20.0,3,4,3,2.9311285794014736,20.0,2,3,2,0.7257479419889484,15.0
385.8,0,0,0,-1.0,0.0,3,4,3,1.2262812113659365,20.0,3,4,3,2.737935677066405,20.0,2,3,2,0.5665519323811139,15.0
386.0,0,0,0,-1.0,0.0,3,4,3,1.0651680978092115,20.0,3,4,3,2.5856469102210013,20.0,2,3,3,0.489838663362749,15.0
386.2,0,0,0,-1.0,0.0,3,4,3,0.9157492619718677,20.0,3,4,3,2.4424632979428846,20.0,2,3,3,0.37318492520333485,15.0
386.5,0,0,0,-1.0,0.0,3,4,3,0.7821693420245257,20.0,3,4,3,2.2929773749221605,19.85100142140459,2,3,3,0.2915841826044507,15.0
386.8,0,0,0,-1.0,0.0,3,4,3,0.6488169282027232,20.0,3,4,3,2.1702229451939057,19.514891866049084,2,3,3,0.2458746057073308,15.0
387.0,0,0,0,-1.0,0.0,3,4,3,0.5371498701731162,20.0,2,4,2,2.086382375433628,19.130717616180732,3,3,3,0.17578966950826144,15.0
387.2,0,0,0,-1.0,0.0,3,4,3,0.441161898736921,20.0,2,4,2,1.9879233401650886,18.69742905883635,3,3,3,0.13412259335821045,15.0
387.5,0,0,0,-1.0,0.0,3,4,4,0.34835605116490165,20.0,2,4,2,1.8978721957615012,18.21973903678179,3,3,3,0.1086423561394984,15.0
387.8,0,0,0,-1.0,0.0,3,4,4,0.2957404467739537,20.0,2,4,2,1.8108480161990037,17.71499230779176,3,3,3,0.0934372867185782,15.0
388.0,0,0,0,-1.0,0.0,3,4,4,0.21385648450692082,20.0,2,4,2,1.737873221341824,17.169233634784405,3,3,3,0.0711480745582291,15.0
388.2,0,0,0,-1.0,0.0,3,4,4,0.17839116387950307,20.0,2,4,2,1.7165265808704202,16.588368575788877,3,3,3,0.05223828455922141,15.0
388.5,0,0,0,-1.0,0.0,4,4,4,0.1276644562231298,20.0,2,4,2,1.692467154147388,15.977850421636164,3,3,3,0.04238574480810545,15.0
388.8,0,0,0,-1.0,0.0,4,4,4,0.10060122845883827,20.0,1,4,1,1.7073890348738803,15.33782847254355,3,3,3,0.03377298075135115,15.0
389.0,0,0,0,-1.0,0.0,4,4,4,0.08430340916729777,20.0,1,3,1,1.6158526428387479,15.0,3,3,3,0.025226873563947008,15.0
389.2,0,0,0,-1.0,0.0,4,4,4,0.0636742171870717,20.0,1,3,1,1.4559344227170572,15.0,3,3,3,0.019127979657088994,15.0
389.5,0,0,0,-1.0,0.0,4,4,4,0.047821448262279964,20.0,1,3,1,1.5090995687256743,15.0,3,3,3,0.015181358843885745,15.0
389.8,0,0,0,-1.0,0.0,4,4,4,0.03709801899935169,20.0,1,3,1,1.5759817094168973,15.0,3,3,3,0.011161199636841741,15.0
390.0,0,0,0,-1.0,0.0,4,4,4,0.03065438051361052,20.0,1,3,1,1.6669866072396304,15.0,3,3,3,0.00897744753397667,15.0
390.2,0,0,0,-1.0,0.0,4,4,4,0.024425557938572963,20.0,0,3,0,1.800289803427541,15.0,3,3,3,0.007181453334083376,15.0
390.5,0,0,0,-1.0,0.0,4,4,4,0.018215413657479557,20.0,0,3,0,1.8887182200529977,15.0,3,3,3,0.0049349720871793915,15.0
390.8,0,0,0,-1.0,0.0,4,4,4,0.013800344188117859,20.0,0,3,0,1.9727554431794434,15.0,3,3,3,0.004114431468668927,15.0
391.0,0,0,0,-1.0,0.0,4,4,4,0.011275723006559909,20.0,0,3,0,2.044184631152211,15.0,3,3,3,0.0032107221909284125,15.0
391.2,0,0,0,-1.0,0.0,4,4,4,0.008201789348221668,20.0,0,3,0,1.7581432719147623,15.0,3,3,3,0.00237562350072394,15.0
391.5,0,0,0,-1.0,0.0,4,4,4,0.006903632171136065,20.0,0,3,1,1.5011881155932183,15.0,3,3,3,0.0020795409357690494,15.0
391.8,0,0,0,-1.0,0.0,4,4,4,0.005688136632313297,20.0,0,4,1,3.2800760131002873,16.914267825976196,3,3,3,0.001576358388170651,15.0
392.0,0,0,0,-1.0,0.0,4,4,4,0.00414841225445253,20.0,0,4,1,4.259885074596964,20.0,3,3,3,0.0011069510137021222,15.0
392.2,0,0,0,-1.0,0.0,4,4,4,0.0032502424387472898,20.0,0,4,1,4.190242996190203,20.0,3,3,3,0.000959742868081817,15.0
392.5,0,0,0,-1.0,0.0,4,4,4,0.0023612949607297626,20.0,1,4,1,4.090502169363443,20.0,3,3,3,0.0006754530320033,15.0
392.8,0,0,0,-1.0,0.0,4,4,4,0.0019222933289133398,20.0,1,4,2,3.972481153716982,20.0,3,3,3,0.0005211188642876338,15.0
393.0,0,0,0,-1.0,0.0,4,4,4,0.0015182207547450172,20.0,1,4,2,3.8423203873837464,20.0,3,3,3,0.0004353450164090687,15.0
393.2,0,0,0,-1.0,0.0,4,4,4,0.00118446209674412,20.0,1,4,3,3.7381587030241428,20.0,3,3,3,0.0003385910148207964,15.0
393.5,0,0,0,-1.0,0.0,4,4,4,0.0009084788759504273,20.0,1,4,3,3.6833156934002957,20.0,3,3,3,0.00025632153027558836,15.0
393.8,0,0,0,-1.0,0.0,4,4,4,0.0006989440845394416,20.0,2,4,3,3.609938399920105,20.0,3,3,3,0.00019878676042174665,15.0
394.0,0,0,0,-1.0,0.0,4,4,4,0.000557099700769203,20.0,2,4,3,3.5209305125534414,20.0,3,3,3,0.0001552825573050953,15.0
394.2,0,0,0,-1.0,0.0,4,4,4,0.0004042630240607195,20.0,3,4,3,3.4997125496733514,20.0,3,3,3,0.0001108806247752154,15.0
394.5,0,0,0,-1.0,0.0,4,4,4,0.0003193865465758537,20.0,3,4,3,3.4151540596896774,20.0,3,3,3,8.966035340007275e-05,15.0
394.8,0,0,0,-1.0,0.0,4,4,4,0.00024041341745858146,20.0,3,4,3,3.3928846851105785,20.0,3,3,3,6.501317900121505e-05,15.0
395.0,0,0,0,-1.0,0.0,4,4,4,0.0002079396399227302,20.0,3,4,3,3.3657935576715015,20.0,3,3,3,4.739742720580113e-05,15.0
395.2,0,0,0,-1.0,0.0,4,4,4,0.05014832187938931,20.0,3,4,3,3.3229401209117593,20.0,3,3,3,0.06670398064658213,15.0
395.5,0,0,0,-1.0,0.0,4,4,4,0.11125884765490637,20.0,3,4,3,3.2739056323457945,20.0,3,3,3,0.1481580069543323,15.0
395.8,0,0,0,-1.0,0.0,4,4,4,0.15262833742353168,20.0,3,4,3,3.0202140141028466,20.0,3,3,3,0.20368663221907293,15.0
396.0,0,0,0,-1.0,0.0,4,4,4,0.20268034396862492,20.0,3,5,3,4.740931754867272,23.02624573980279,3,3,3,0.26917412515794475,15.0
396.2,0,0,0,-1.0,0.0,4,4,4,0.25256368866042794,20.0,3,5,3,4.719568622693667,25.0,3,3,3,0.33529001308494766,15.0
396.5,0,0,0,-1.0,0.0,4,4,4,0.3023951668134945,19.85100153853307,3,5,3,4.5184732338347375,25.0,3,3,3,0.4016391231818562,14.851002007707109
396.8,0,0,0,-1.0,0.0,4,4,4,0.3819694439121491,19.51594831963189,3,5,3,4.356984023196096,25.0,3,3,3,0.5123430152664009,14.514149544640077
397.0,0,0,0,-1.0,0.0,3,4,3,0.4662535247534908,19.153363228576552,3,5,3,4.210199586370094,25.0,2,3,2,0.6434340715729644,14.138569826814887
397.2,0,0,0,-1.0,0.0,3,4,3,0.5235361714402822,18.763550300539976,3,5,3,4.045282440598388,25.0,2,3,2,0.7286067991602306,13.732824441483785
397.5,0,0,0,-1.0,0.0,3,4,3,0.6055158457091232,18.32817127735359,3,5,3,3.8973867546477736,25.0,2,3,2,0.8403709980884151,13.287183418464224
397.8,0,0,0,-1.0,0.0,3,4,3,0.6761910045729693,17.86424643222597,3,5,3,3.757921889235137,25.0,2,3,2,0.9168316644686169,12.81330121295349
398.0,0,0,0,-1.0,0.0,3,4,3,0.7376289274645249,17.372935456566097,3,5,3,3.613966588529709,25.0,2,3,2,1.0307153081668747,12.289899436816881
398.2,0,0,0,-1.0,0.0,3,4,3,0.8717217744271825,16.838920857069354,3,5,3,3.48579295772509,25.0,2,3,2,1.1889485723331155,11.728211293336301
398.5,0,0,0,-1.0,0.0,3,4,3,0.9984729273040476,16.27531252886871,3,5,3,3.364122111497187,25.0,2,3,2,1.3686182394702902,11.126045532584499
398.8,0,0,0,-1.0,0.0,2,4,2,1.098776690534609,15.676327500182708,3,5,3,3.221489749954647,25.0,1,3,1,1.5285317558426088,10.475347763330774
399.0,0,0,0,-1.0,0.0,2,4,2,1.2096009209107996,15.036742947936318,3,5,3,2.9687196507112974,25.0,1,2,1,1.579277094313242,10.0
399.2,0,0,0,-1.0,0.0,2,3,2,0.8879078936869983,15.0,3,5,3,2.7180975513322427,25.0,1,2,1,1.3106030978011267,10.0
399.5,0,0,0,-1.0,0.0,2,3,2,0.9649620414861685,15.0,3,5,3,2.4887635151755947,25.0,1,2,1,1.484367700256903,10.0
399.8,0,0,0,-1.0,0.0,2,3,2,1.1295087698259907,15.0,3,5,3,2.2751543416069238,25.0,1,2,1,1.667362740121812,10.0
400.0,0,0,0,-1.0,0.0,2,3,2,1.291958342425629,15.0,3,5,4,2.055626567762669,25.0,1,2,1,1.8364711178099107,10.0
400.2,0,0,0,-1.0,0.0,1,3,1,1.473368467392187,15.0,3,5,4,1.8712977753596582,25.0,0,2,0,1.978233490824264,10.0
400.5,0,0,0,-1.0,0.0,1,3,1,1.660797907294823,15.0,3,5,4,1.689873005737887,25.0,0,2,0,2.141732730551653,10.0
400.8,0,0,0,-1.0,0.0,1,3,1,1.8198766093227325,15.0,3,5,4,1.5081090570332218,25.0,0,2,0,2.3087369008902767,10.0
401.0,0,0,0,-1.0,0.0,1,3,1,1.9707416381601177,15.0,4,5,4,1.359223314357519,25.0,0,2,0,2.4407049647514083,10.0
401.2,0,0,0,-1.0,0.0,1,3,1,2.1375025685014757,15.0,4,5,4,1.2019429625736668,25.0,0,2,0,2.590056834740595,10.0
401.5,0,0,0,-1.0,0.0,1,3,1,2.285981961905453,14.792434996490329,4,5,4,1.048459269238434,25.0,0,2,0,2.758107674515837,9.697835565926368
401.8,0,0,0,-1.0,0.0,0,3,0,2.4469058315804784,13.908327214300186,4,5,4,0.9178732574120986,25.0,0,2,0,2.9060280953981295,8.846260148232545
402.0,0,0,0,-1.0,0.0,0,3,0,2.5974957744970855,12.980112057101337,4,5,4,0.7894447598558245,25.0,0,2,0,3.058484696781294,7.95955801780093
402.2,0,0,0,-1.0,0.0,0,3,0,2.7754884501445356,12.012038554657408,4,5,4,0.6857464097217749,25.0,0,2,0,3.2230339735378823,7.030410592239831
402.5,0,0,0,-1.0,0.0,0,3,0,2.9424748671388197,10.998460098384896,4,5,4,0.5740517706182573,25.0,0,2,0,3.3515601449627743,6.06217811769443
402.8,0,1,0,14.105189152974633,3.3991344055544346,0,2,0,3.084909243440361,10.0,4,5,4,0.4760827520689944,25.0,0,2,0,3.32206593815971,5.154529608651615
403.0,0,1,0,14.194215551139786,5.0,0,2,0,2.6657873570461144,10.0,4,5,4,0.39220423464561055,25.0,0,1,0,3.0313977754742014,5.0
403.2,0,1,0,14.104836750151588,5.0,0,2,0,2.7902165725602153,10.0,4,5,4,0.32378628306241203,25.0,0,1,0,3.275508903524466,5.0
403.5,0,1,0,14.11364007578697,5.0,0,2,0,2.8961836092880313,10.0,4,5,5,0.2578352713157145,25.0,0,1,0,3.460462816780061,5.0
403.8,0,1,0,14.17776633278001,5.0,0,2,0,3.079882904794844,10.0,4,5,5,0.18912806867849213,25.0,0,1,0,3.640095908426308,5.0
404.0,0,1,0,14.158195331441236,5.0,0,2,0,3.229562271538502,10.0,4,6,5,1.8736845625591325,27.582189014527504,0,1,0,3.7792866677731287,5.0
404.2,0,1,0,14.102465131930074,5.0,0,2,0,3.4181755524252866,10.0,4,6,5,1.9805193122817932,30.0,0,1,0,3.949441443685071,5.0
404.5,0,1,0,14.145073560071177,5.0,0,2,0,3.569342332054707,10.0,5,6,5,1.9646797729946617,30.0,0,1,0,4.076107179930994,5.0
404.8,0,1,0,14.114761694292536,5.0,0,2,0,3.7586933010847634,10.0,5,6,5,1.961488618010083,30.0,0,1,0,3.452034426717602,5.0
405.0,0,1,0,14.113587001971899,5.0,0,2,0,3.9094005815808988,10.0,5,6,5,1.9516330617293447,30.0,0,1,0,2.4070868058716,5.0
405.2,0,1,0,14.159837575540877,5.0,0,2,0,4.093188489217623,8.96376770289362,5,6,5,1.9310167939925111,30.0,0,1,1,1.2820868058716002,5.0
405.5,0,1,0,14.157271266896275,5.0,0,2,0,4.22436007815491,7.776492187006284,5,6,5,1.9239467807742556,30.0,0,1,1,0.1585371531418999,5.0
405.8,0,1,0,14.107595880636945,5.0,0,2,0,4.345251320920266,6.563527294798689,5,6,5,1.9258989180587305,30.0,0,1,1,0.0017809238019113615,5.0
406.0,0,1,0,14.149551994614301,5.0,0,2,0,4.485199748376232,5.309381802627172,5,6,5,1.916061821232104,30.0,0,1,1,0.00019067178473082508,5.0
406.2,0,1,0,14.106108839954247,5.0,0,1,0,4.286968626873135,5.0,5,6,5,1.904580798601607,30.0,1,1,1,0.0,5.0
406.5,0,1,0,14.0964877658803,5.0,0,1,0,4.262540623265331,5.0,5,6,5,1.9071137372231066,30.0,1,1,1,0.0,5.0
406.8,0,1,0,14.154768268628976,5.0,0,1,0,4.394212821753708,5.0,5,6,5,1.896472377354253,30.0,1,1,1,0.0,5.0
407.0,0,1,0,14.159310506032778,5.0,0,1,0,4.5566740617612504,5.0,5,7,5,2.7683544856351094,31.66874493228653,1,1,1,0.0,5.0
407.2,0,1,0,14.112589018750002,5.0,0,1,0,4.718363267042687,5.0,5,7,5,3.3731394962544257,34.710703352635335,1,1,1,0.0,5.0
407.5,0,1,0,14.098775980952194,5.0,0,1,0,4.8709621303938455,5.0,5,7,5,3.2477640273935813,35.0,1,1,1,0.0,5.0
407.8,0,1,0,14.180089289536697,5.0,0,1,0,5.0238158131474755,5.0,5,7,5,3.1241796320888775,35.0,1,1,1,0.0,5.0
408.0,0,1,0,14.113391194427384,5.0,0,1,0,5.152561783580122,5.0,5,7,5,3.016184035588433,35.0,1,1,1,0.0,5.0
408.2,0,1,0,13.27930855320765,5.0,0,1,0,5.29201803582163,3.7710877736030284,5,7,5,2.897990231268469,35.0,1,1,1,0.0,5.0
408.5,0,1,0,12.164711926545603,5.0,0,1,0,5.442204900736934,2.410536548418804,5,7,5,2.778218239053302,35.0,1,1,1,0.0,5.0
408.8,0,1,0,11.102544816218906,5.0,0,1,0,5.642204900736934,0.9999853232345686,5,7,5,2.6807432825485367,35.0,1,1,1,0.0,5.0
409.0,0,1,0,9.988242530828217,5.0,0,0,0,5.8422049007369345,0.0,5,7,5,2.5262043745751774,35.0,1,1,1,0.0,5.0
409.2,0,1,0,8.863242530828217,5.0,0,0,0,-1.0,0.0,5,7,5,2.333816387212669,35.0,1,1,1,0.0,5.0
409.5,0,1,0,7.738242530828217,5.0,0,0,0,-1.0,0.0,5,7,5,2.1421001933383503,35.0,1,1,1,0.0,5.0
409.8,0,1,0,6.613242530828217,5.0,0,0,0,-1.0,0.0,5,7,5,1.9513308528981013,35.0,1,1,1,0.0,5.0
410.0,0,1,0,5.488242530828217,5.0,0,0,0,-1.0,0.0,5,7,5,1.77205829297869,35.0,1,1,1,0.0,5.0
410.2,0,1,0,4.363242530828217,5.0,0,0,0,-1.0,0.0,5,8,5,2.208131062381817,36.24961575166958,1,1,1,0.0,5.0
410.5,0,1,0,3.2382425308282166,5.0,0,0,0,-1.0,0.0,5,8,5,3.002722891680696,39.69898186547039,1,1,1,0.0,5.0
410.8,0,2,0,6.6640766046457856,7.553774608970798,0,0,0,-1.0,0.0,5,8,5,2.851358600401114,40.0,1,1,1,0.0,5.0
411.0,0,2,1,6.49244427844558,10.0,0,0,0,-1.0,0.0,5,8,5,2.67504763732528,40.0,1,1,1,0.0,5.0
411.2,0,2,1,6.038314374155991,10.0,0,0,0,-1.0,0.0,5,8,6,2.4637214723991887,40.0,1,1,1,0.0,5.0
411.5,0,2,1,6.00240062292237,10.0,0,0,0,-1.0,0.0,5,8,6,2.283002513020725,40.0,1,1,1,0.0,5.0
411.8,0,2,1,6.015288133289125,10.0,0,0,0,-1.0,0.0,5,8,6,2.091015682888369,40.0,1,1,1,0.0,5.0
412.0,1,2,1,6.014436937365681,10.0,0,0,0,-1.0,0.0,5,8,6,1.9251895349597383,40.0,1,1,1,0.0,5.0
412.2,1,2,1,5.992729847677984,10.0,0,0,0,-1.0,0.0,6,8,6,1.7661524830799764,40.0,1,1,1,0.0,5.0
412.5,1,2,1,6.032773004120682,10.0,0,0,0,-1.0,0.0,6,8,6,1.6044071584220874,40.0,1,1,1,0.0,5.0
412.8,1,2,1,5.99641899611801,10.0,0,0,0,-1.0,0.0,6,8,6,1.4461683947908637,40.0,1,1,1,0.0,5.0
413.0,1,2,1,6.01278767930111,10.0,0,0,0,-1.0,0.0,6,8,6,1.327593557173163,40.0,1,1,1,0.0,5.0
413.2,1,2,1,6.030118666423951,10.0,0,0,0,-1.0,0.0,6,8,6,1.1811704089865345,40.0,1,1,1,0.0,5.0
413.5,1,2,1,6.021537434994244,10.0,0,0,0,-1.0,0.0,6,8,6,1.0624698119826008,40.0,1,1,1,0.0,5.0
413.8,1,2,1,6.031608756419737,10.0,0,0,0,-1.0,0.0,6,8,7,0.9473517031304031,40.0,1,1,1,0.0,5.0
414.0,1,2,1,5.99402306301985,10.0,0,0,0,-1.0,0.0,6,8,7,0.8417139140952419,40.0,1,1,1,0.0,5.0
414.2,1,2,1,6.00373407249339,10.0,0,0,0,-1.0,0.0,6,9,7,1.4551894772060852,41.599243421670735,1,1,1,0.0,5.0
414.5,1,2,1,6.025852008510847,10.0,0,0,0,-1.0,0.0,6,9,7,2.082734983262762,45.0,1,1,1,0.0,5.0
414.8,1,2,1,6.033542872567196,10.0,0,0,0,-1.0,0.0,7,9,7,1.9245957977150843,45.0,1,1,1,0.0,5.0
415.0,1,2,1,6.007671461054124,10.0,0,0,0,-1.0,0.0,7,9,7,1.7774363928887877,45.0,1,1,1,0.0,5.0
415.2,1,3,1,7.267131720064889,11.423892253848635,0,0,0,-1.0,0.0,7,9,7,1.6517387494080247,45.0,1,1,1,0.0,5.0
415.5,1,3,1,8.19852513427824,14.474833412175656,0,0,0,-1.0,0.0,7,9,7,1.5460072988161895,45.0,1,1,1,0.0,5.0
415.8,1,3,1,8.237529144816406,15.0,0,0,0,-1.0,0.0,7,9,7,1.4308348433479805,45.0,1,1,1,0.0,5.0
416.0,1,3,1,8.250403572179966,15.0,0,0,0,-1.0,0.0,7,9,7,1.3400534366862553,45.0,1,1,1,0.0,5.0
416.2,1,3,1,8.26753698868313,15.0,0,0,0,-1.0,0.0,7,9,7,1.2429377138919877,45.0,1,1,1,0.0,5.0
416.5,1,3,1,8.086593357524562,15.0,0,0,0,-1.0,0.0,7,9,8,1.153658642679588,44.851001065130674,1,1,1,0.0,5.0
416.8,1,3,1,7.856782058444712,14.797381374752888,0,0,0,-1.0,0.0,7,9,8,1.074641387442968,44.51506881095639,1,1,1,0.0,5.0
417.0,1,3,1,7.684741830533018,14.480170689772876,0,0,0,-1.0,0.0,6,9,7,1.0284024728357852,44.145756490853955,1,1,1,0.0,5.0
417.2,0,3,0,7.5088106662772205,14.112960004792855,0,0,0,-1.0,0.0,6,9,7,0.9606116480293632,43.74911588437328,1,1,1,0.0,5.0
417.5,0,3,0,7.371280618422482,13.695749319812874,0,0,0,-1.0,0.0,7,9,7,0.9212431444739946,43.3154121150431,1,1,1,0.0,5.0
417.8,0,3,0,7.238174290221022,13.228538634832832,0,0,0,-1.0,0.0,7,9,7,0.8746143546480742,42.837340371665164,1,1,1,0.0,5.0
418.0,0,3,0,7.13080803334298,12.71132794985283,0,0,0,-1.0,0.0,7,9,7,0.8327598278608781,42.31590701053443,1,1,1,0.0,5.0
